,Date,Close,High,Low,Open,Volume,MA_100
109,2015-08-03,26.561416625976562,27.48761196075328,26.355095646541358,27.24765327198211,279904000,28.420190391540526
110,2015-08-04,25.709218978881836,26.395455438473395,25.397497076585573,26.332662783474365,496554400,28.399351291656494
111,2015-08-05,25.879669189453125,26.337160941116487,25.139608650679858,25.33022978612985,397250400,28.382137336730956
112,2015-08-06,25.935983657836914,26.24461190151116,25.708456500286978,26.12521608802686,211612000,28.362449283599855
113,2015-08-07,26.023841857910156,26.188293835651134,25.794061455329505,25.81208391949338,154681600,28.33897222518921
114,2015-08-10,26.969995498657227,27.030819155305288,26.251365774231914,26.251365774231914,219806400,28.321763153076173
115,2015-08-11,25.566532135009766,26.62307544621346,25.53048892601448,26.53972283991694,388331200,28.292685680389404
116,2015-08-12,25.960763931274414,26.00131361469032,24.696967469981434,25.35026716114142,404870000,28.271123733520508
117,2015-08-13,25.940492630004883,26.22208720540937,25.80307433971014,26.140987830195527,194143200,28.246433582305908
118,2015-08-14,26.122961044311523,26.201807168640773,25.683674266822425,25.7535091599831,171718000,28.224729347229005
119,2015-08-17,26.393295288085938,26.503679872455688,26.019336893890987,26.140985947952593,163538800,28.213120613098145
120,2015-08-18,26.244611740112305,26.456371389120584,26.134227159098433,26.22884251425318,138242800,28.19810441970825
121,2015-08-19,25.908950805664062,26.249115771038937,25.834609434933128,26.15450041849957,193146000,28.18194257736206
122,2015-08-20,25.377302169799805,25.760270085103105,25.14752004564438,25.699446416189495,274006400,28.153496379852296
123,2015-08-21,23.825151443481445,25.20834369354234,23.800370986337303,24.877188237813044,513102000,28.11386125564575
124,2015-08-24,23.230422973632812,24.509988587142946,20.725357415150548,21.371899074991592,648825200,28.068680839538573
125,2015-08-25,23.370088577270508,25.030370248266202,23.31602291841041,25.030370248266202,414406400,28.022507514953613
126,2015-08-26,24.71048927307129,24.75554372046111,23.665210281431083,24.12477114470164,387098400,27.985204639434816
127,2015-08-27,25.438127517700195,25.510215661293543,24.784827749607206,25.282688478565206,338464400,27.958170700073243
128,2015-08-28,25.521472930908203,25.52597768667309,25.127240630897973,25.26916364016374,212657600,27.93288583755493
129,2015-08-31,25.402084350585938,25.800821519578776,25.230874364727406,25.237632359651823,224917200,27.904263229370116
130,2015-09-01,24.266687393188477,25.20383297561346,24.185588041408305,24.814107158346445,307383600,27.86308059692383
131,2015-09-02,25.307470321655273,25.307470321655273,24.584335559228435,24.83214019449503,247555200,27.832864208221437
132,2015-09-03,24.86367416381836,25.40658758777741,24.78933278666313,25.34125744288798,212935600,27.799438095092775
133,2015-09-04,24.615861892700195,24.881687146090044,24.44465368922057,24.54828024986864,199985200,27.76246187210083
134,2015-09-08,25.300704956054688,25.357023862443352,24.852406942441565,25.174551155733397,219374400,27.733696346282958
135,2015-09-09,24.814117431640625,25.685933246143406,24.728511570032982,25.627362804610613,340043200,27.703236236572266
136,2015-09-10,25.359275817871094,25.519221297682673,24.757790340540954,24.841141217803635,251571200,27.671862869262696
137,2015-09-11,25.728731155395508,25.728731155395508,25.1768065137865,25.18356450812768,199662000,27.645725002288817
138,2015-09-14,25.976533889770508,26.332469818825018,25.87516053772992,26.26263491936225,233453600,27.618246326446535
139,2015-09-15,26.19504737854004,26.251366280443925,25.776034610877822,26.1162012596179,173364800,27.590607814788818
140,2015-09-16,26.224334716796875,26.25361992750602,26.00581709900472,26.188289794031913,148694000,27.561899852752685
141,2015-09-17,25.663400650024414,26.24235897954354,25.618346209241246,26.055381503448316,256450400,27.522289638519286
142,2015-09-18,25.557518005371094,25.749003654376327,25.201583837512686,25.278176722141534,297141200,27.486288204193116
143,2015-09-21,25.954004287719727,25.990049212339446,25.604828103728384,25.607079622479663,200888000,27.458539447784425
144,2015-09-22,25.546260833740234,25.721975577988893,25.348017147948372,25.54175435794482,201384800,27.434507484436036
145,2015-09-23,25.753511428833008,25.843622029740743,25.523731029299196,25.598070685235076,143026800,27.404061546325682
146,2015-09-24,25.906692504882812,26.019330298382304,25.31421832981337,25.512460227634595,200878000,27.375705757141112
147,2015-09-25,25.841365814208984,26.28741229200735,25.68592508852346,26.231093387769587,224607600,27.353173160552977
148,2015-09-28,25.329992294311523,25.8098287657141,25.329992294311523,25.647630037714173,208436000,27.32729112625122
149,2015-09-29,24.568557739257812,25.571035245704575,24.298227691854485,25.417847760518285,293461600,27.29206798553467
150,2015-09-30,24.847898483276367,25.127239736095433,24.494215872610788,24.818611556340024,265892000,27.254345626831054
151,2015-10-01,24.685707092285156,24.69471832487898,24.174330384566158,24.570816025110002,255716400,27.217916736602785
152,2015-10-02,24.865928649902344,25.007853426627417,24.228399789156338,24.332026394502744,232079200,27.184299278259278
153,2015-10-05,24.956035614013672,25.088949137955048,24.570814468299,24.75328719029101,208258800,27.151268978118896
154,2015-10-06,25.07543182373047,25.172300421099205,24.728507119635847,24.92224431437332,192787200,27.112839374542236
155,2015-10-07,24.956035614013672,25.17905802075021,24.647409081135017,25.172300026412252,187062400,27.07361940383911
156,2015-10-08,24.66768455505371,24.823125309088653,24.37707874993993,24.823125309088653,247918400,27.0283314704895
157,2015-10-09,25.257904052734375,25.29394725951402,24.665428050584737,24.780319102208367,211064400,26.98921480178833
158,2015-10-12,25.140764236450195,25.399831598717086,25.104721023258,25.395326841586918,121868800,26.948949184417724
159,2015-10-13,25.183565139770508,25.332246175155987,24.933509030574335,24.965047484102065,132197200,26.90612895965576
160,2015-10-14,24.827627182006836,25.122737709765538,24.681197677548827,25.07092527691707,177849600,26.85717037200928
161,2015-10-15,25.199331283569336,25.253396951757054,24.890703061844423,24.989824885785744,150694000,26.818477191925048
162,2015-10-16,25.01460838317871,25.230872800940755,24.89971732043372,25.181311882944218,156930400,26.77250965118408
163,2015-10-19,25.1700496673584,25.174554424219043,24.805102487839708,24.96054323964307,119036800,26.72867958068848
164,2015-10-20,25.629610061645508,25.719720665801567,24.965047578588607,25.08219016088971,195871200,26.692809066772462
165,2015-10-21,25.627357482910156,26.037359082085523,25.613839775679775,25.681423155681426,167180800,26.656332931518556
166,2015-10-22,26.01934051513672,26.01934051513672,25.703954225755297,25.755768387345597,166616400,26.6250772857666
167,2015-10-23,26.825817108154297,26.859608789690213,26.206309248622286,26.28966011519906,237467600,26.60152765274048
168,2015-10-26,25.969776153564453,26.611811399874824,25.888676783639273,26.600548648823246,265335200,26.571121978759766
169,2015-10-27,25.805322647094727,26.253620644244485,25.679167132689763,25.99680657804078,279537600,26.5406640625
170,2015-10-28,26.86862564086914,26.875385353996066,26.145491020799188,26.341481452277073,342205600,26.522745304107666
171,2015-10-29,27.15247344970703,27.188518378200193,26.64335000640024,26.740218603329627,204909200,26.508517208099367
172,2015-10-30,26.920438766479492,27.307913139200902,26.909174297082142,27.256098986176504,197461200,26.48869459152222
173,2015-11-02,27.29889678955078,27.339446465575755,26.94521417261154,27.213292681816455,128813200,26.47330696105957
174,2015-11-03,27.612031936645508,27.81928508901413,27.190765919767003,27.211041618757704,182076000,26.46423511505127
175,2015-11-04,27.483623504638672,27.893625032434624,27.39801939442772,27.738184316722403,179544400,26.45443988800049
176,2015-11-05,27.35693359375,27.757379260931657,27.18951651861595,27.5673368105555,158210800,26.441852779388427
177,2015-11-06,27.38860321044922,27.558283144548792,27.289058822840815,27.399915896485275,132169200,26.430255126953124
178,2015-11-09,27.27775001525879,27.55828706289065,27.16010600369504,27.365983455450053,135485600,26.41624824523926
179,2015-11-10,26.418039321899414,26.712151959796508,26.257409157719092,26.44745162133347,236511600,26.396514778137206
180,2015-11-11,26.26871681213379,26.565090550058116,26.065100542307558,26.327539673655497,180872000,26.373023109436033
181,2015-11-12,26.180484771728516,26.429348347574205,26.16464804579489,26.302654540105202,130102400,26.34994981765747
182,2015-11-13,25.41579818725586,26.146554072426692,25.399961457909075,26.06284465955138,183249600,26.316807651519774
183,2015-11-16,25.832077026367188,25.845650870743132,25.112633931187514,25.19860448902483,152426800,26.28919624328613
184,2015-11-17,25.72121810913086,26.028904551001,25.63750871392068,25.999492255510937,110467600,26.262158203125
185,2015-11-18,26.53568458557129,26.58093188623807,26.130714858130276,26.18953772985619,186698800,26.248243408203123
186,2015-11-19,26.87278175354004,27.092234787489435,26.415777800939658,26.61486834124818,173183200,26.23568120956421
187,2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400,26.22167158126831
188,2015-11-23,26.639753341674805,27.087709189185624,26.546994136343365,26.983637296251985,129930000,26.204514083862303
189,2015-11-24,26.89539909362793,27.00173212439303,26.49721810643427,26.54472827901737,171212800,26.190899715423583
190,2015-11-25,26.70310401916504,26.97459302527802,26.678217483786163,26.97006725916875,85553200,26.17605764389038
191,2015-11-27,26.653322219848633,26.789067541487604,26.60581204770438,26.76191813194512,52185600,26.16771469116211
192,2015-11-30,26.764190673828125,27.01531719299243,26.63975799277407,26.694055105382162,156721200,26.16608699798584
193,2015-12-01,26.546998977661133,26.879572031360514,26.43840475160058,26.865998184621468,139409600,26.155088577270508
194,2015-12-02,26.307174682617188,26.721194104224168,26.26192739410127,26.546988418683707,133546400,26.13635450363159
195,2015-12-03,26.062841415405273,26.422563831611907,25.841127232147954,26.36826672719209,166278000,26.115289287567137
196,2015-12-04,26.92934226989746,26.97911533746755,26.042482037422513,26.083205299427686,231108000,26.10017557144165
197,2015-12-07,26.759662628173828,27.117122185049652,26.653329569071303,26.918031638395824,128336800,26.079574966430663
198,2015-12-08,26.748348236083984,26.83205590722651,26.43839890419285,26.58771636351994,137238000,26.056371955871583
199,2015-12-09,26.157861709594727,26.626178302483893,26.03569193848359,26.614865615389384,185445600,26.021769676208496
200,2015-12-10,26.28229331970215,26.456499039468202,26.132975857405,26.252882748995948,116850800,25.991371955871582
201,2015-12-11,25.60582733154297,26.105817213211903,25.531167763754535,26.060569931804267,187544800,25.966611213684082
202,2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800,25.940401363372803
203,2015-12-15,24.99724769592285,25.519863072693934,24.965574245945643,25.325296607934753,213292400,25.91116943359375
204,2015-12-16,25.189552307128906,25.336608602928948,24.6149044191711,25.128468287127408,224954000,25.887740306854248
205,2015-12-17,24.65562629699707,25.395430047597255,24.65562629699707,25.343394108517348,179091200,25.857603912353515
206,2015-12-18,23.988224029541016,24.777801050974215,23.938450959374485,24.639796255613398,385813200,25.821668186187743
207,2015-12-21,24.28233528137207,24.291385086886148,23.884152469122142,24.271022592960993,190362400,25.7900638961792
208,2015-12-22,24.259706497192383,24.370563570652795,24.08323791612002,24.298166867933446,131157600,25.760632915496828
209,2015-12-23,24.57192039489746,24.626217498021944,24.252921246134328,24.268757973132043,130629600,25.740737953186034
210,2015-12-24,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600,25.728052768707276
211,2015-12-28,24.166950225830078,24.363779594235346,24.022156802890713,24.341154219466148,106816800,25.710925579071045
212,2015-12-29,24.60133171081543,24.757437828856503,24.176001225664045,24.198624875477893,123724800,25.69757905960083
213,2015-12-30,24.280075073242188,24.592285630539386,24.24840161349062,24.56513793708039,100855200,25.68014139175415
214,2015-12-31,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200,25.64858160018921
215,2016-01-04,23.834379196166992,23.838904961921934,23.07647568316033,23.21448219542985,270597600,25.63126007080078
216,2016-01-05,23.237098693847656,23.94749180421925,23.169227763078542,23.924868160629543,223164000,25.604023418426515
217,2016-01-06,22.782360076904297,23.160182068774382,22.59458224833412,22.750686625045535,273829600,25.572442092895507
218,2016-01-07,21.82084083557129,22.653403857602136,21.81631679638618,22.325356645359758,324377600,25.529420890808105
219,2016-01-08,21.93622589111328,22.422642140940482,21.890978590416097,22.29594831812926,283192000,25.48485019683838
220,2016-01-11,22.291425704956055,22.411332622227793,22.02219956733331,22.390971851856722,198957600,25.445318336486817
221,2016-01-12,22.614946365356445,22.780102296876933,22.36155698685515,22.748428840323513,196616800,25.41237829208374
222,2016-01-13,22.033506393432617,22.89321880806139,22.0131456284801,22.696389449818714,249758400,25.378940334320067
223,2016-01-14,22.515392303466797,22.73258410919208,21.660205825439274,22.16245863979152,252680400,25.365842742919924
224,2016-01-15,21.97468376159668,22.105903335147378,21.574239845295597,21.764280557825284,319335600,25.35328535079956
225,2016-01-19,21.86835289001465,22.31856987621932,21.605913737566517,22.264272775258014,212350800,25.338267993927
226,2016-01-20,21.897764205932617,22.214500470129966,21.135334979566526,21.51541815138859,289337600,25.310140743255616
227,2016-01-21,21.78690528869629,22.14436305543964,21.479218855141625,21.958846387508764,208646000,25.273628520965577
228,2016-01-22,22.94524383544922,22.954293636050547,22.255213368809375,22.314034483608552,263202000,25.247866230010985
229,2016-01-25,22.497299194335938,22.97013981957926,22.44526325095706,22.967876936978346,207178000,25.218818378448486
230,2016-01-26,22.621732711791992,22.823086134498485,22.187352410632403,22.608158866778844,300308000,25.202368831634523
231,2016-01-27,21.13533592224121,21.86156596174221,21.117236311805794,21.728085218447188,533478800,25.160647487640382
232,2016-01-28,21.286916732788086,21.384199983373826,20.902309496188032,21.219045781309546,222715200,25.124879913330076
233,2016-01-29,22.022193908691406,22.022193908691406,21.345737002796966,21.445283124119083,257666000,25.09894323348999
234,2016-02-01,21.816316604614258,21.879663509091227,21.583289751970966,21.82536640897864,163774000,25.064099349975585
235,2016-02-02,21.375144958496094,21.72807862451077,21.329895946139512,21.587809275315365,149428800,25.02970962524414
236,2016-02-03,21.7982234954834,21.90908061137247,21.28465945870919,21.492799842930282,183857200,24.994099102020265
237,2016-02-04,21.973365783691406,22.139417864836332,21.65263742893168,21.8050402764802,185886800,24.956545448303224
238,2016-02-05,21.38650131225586,22.046157647643817,21.31143832907331,21.95517026768687,185672400,24.910645122528077
239,2016-02-08,21.611692428588867,21.768643858114547,21.16358107706259,21.184052323567805,216085600,24.864811573028565
240,2016-02-09,21.607147216796875,21.82324248184853,21.366032111911544,21.44792058818205,177324800,24.818639698028566
241,2016-02-10,21.443370819091797,21.916503864132338,21.404701741919098,21.818692722469535,169374400,24.776439399719237
242,2016-02-11,21.313705444335938,21.545723281297075,21.061216364052033,21.334178423098113,200298800,24.734001274108888
243,2016-02-12,21.37967872619629,21.495687685341977,21.156761455379897,21.42517328637108,161405600,24.688258018493652
244,2016-02-16,21.98246955871582,22.03023754827432,21.52071059087684,21.61397140798435,196231600,24.65262010574341
245,2016-02-17,22.319124221801758,22.339595475253265,21.871012718222474,21.9892951208585,179452800,24.618276233673097
246,2016-02-18,21.89603042602539,22.494269555500004,21.857359617273673,22.482895481965976,156084000,24.578169612884523
247,2016-02-19,21.84598159790039,22.00975849573467,21.791389877102137,21.836882688527428,141496800,24.538215770721436
248,2016-02-22,22.03705406188965,22.0416043844143,21.818685437574455,21.907397636970018,137123200,24.505286388397217
249,2016-02-23,21.538902282714844,21.95061798174682,21.507056965410694,21.92787157444952,127770400,24.47498983383179
250,2016-02-24,21.859630584716797,21.923321219230694,21.227271091415055,21.37740050314607,145022800,24.44510715484619
251,2016-02-25,22.0097713470459,22.0097713470459,21.666294693281554,21.84826951611525,110330800,24.4183477973938
252,2016-02-26,22.04387855529785,22.296365910006482,21.968813855969604,22.109842609985662,115964400,24.390127296447755
253,2016-02-29,21.993837356567383,22.344137582132056,21.984738446566265,22.032506422492407,140865200,24.36050531387329
254,2016-03-01,22.867311477661133,22.921903201240475,22.159887290690275,22.212205588390198,201628400,24.338424110412596
255,2016-03-02,22.9173583984375,22.949203720404107,22.664869248959473,22.8627666658433,132678400,24.318037338256836
256,2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800,24.30224006652832
257,2016-03-04,23.431432723999023,23.599758224447882,23.058386082226058,23.285853631377364,184220400,24.283975353240965
258,2016-03-07,23.172122955322266,23.39049162345449,22.96512662490448,23.29040533310392,143315600,24.264288940429687
259,2016-03-08,22.98105239868164,23.147104517850252,22.83774842890281,22.924185496087482,126247600,24.2422638130188
260,2016-03-09,23.00152015686035,23.106155025593015,22.808171343644165,23.044737812907478,108806800,24.224002742767333
261,2016-03-10,23.012895584106445,23.256285835146045,22.780879406703452,23.06748905503419,134054400,24.202138385772706
262,2016-03-11,23.260835647583008,23.2653842356737,23.087959797657657,23.25628532405237,109632800,24.18460065841675
263,2016-03-14,23.31997299194336,23.408686935062335,23.15164748704423,23.18121937989713,100304400,24.166099891662597
264,2016-03-15,23.78856086730957,23.92504107358247,23.622508763793558,23.647530337411585,160270800,24.147689399719237
265,2016-03-16,24.104734420776367,24.182072547930122,23.79082811883824,23.7953784412823,153214000,24.1324631690979
266,2016-03-17,24.066068649291992,24.218471498664783,23.874994995612862,24.002376274439104,137682800,24.112930450439453
267,2016-03-18,24.09336280822754,24.225294405533155,23.92731246630815,24.18889876402552,176820800,24.085605907440186
268,2016-03-21,24.091089248657227,24.486882302940177,23.91593826189222,24.09563783610061,142010800,24.066819038391113
269,2016-03-22,24.275333404541016,24.404989818278576,23.93185697201402,23.940955880839038,129777600,24.051519145965575
270,2016-03-23,24.14112663269043,24.35494665116118,24.088810076323803,24.220741650930837,102814000,24.02424415588379
271,2016-03-24,24.0364933013916,24.168424884324455,23.85906890696994,23.991000489902795,104532000,23.993084354400636
272,2016-03-28,23.92731285095215,24.15478040771241,23.897740957891887,24.111561016587242,77645600,23.96315309524536
273,2016-03-29,24.49370574951172,24.518727318740748,23.856795918037708,23.85907107945117,124760400,23.93510118484497
274,2016-03-30,24.921348571777344,25.116970837751296,24.702979893921768,24.714353967582575,182404400,23.90819435119629
275,2016-03-31,24.791688919067383,24.998685232017372,24.766667348591234,24.957741001732746,103553600,23.881275005340576
